Ser No.,Al,Ti,V,Cr,Mn,Fe,Ni,Cu,Nb,Mo,Al_wt%,Ti_wt%,V_wt%,Cr_wt%,Mn_wt%,Fe_wt%,Ni_wt%,Cu_wt%,Nb_wt%,Mo_wt%,Liquidus,Term. Temp,Peak Cracking Index,Num. Sim. Steps,Vol. Frac At Term. BCC_B2,Start Temp. BCC_B2,Vol. Frac At Term. BCC_B2#2,Start Temp. BCC_B2#2,Vol. Frac At Term. C14_LAVES,Start Temp. C14_LAVES,Vol. Frac At Term. CR3SI_A15,Start Temp. CR3SI_A15,Vol. Frac At Term. FCC_L12,Start Temp. FCC_L12,Vol. Frac At Term. HEUSLER_L21,Start Temp. HEUSLER_L21,Vol. Frac At Term. MU_PHASE,Start Temp. MU_PHASE,Vol. Frac At Term. SIGMA,Start Temp. SIGMA
380,5.694444444,5.694444444,5.694444444,5.694444444,5.694444444,5.694444444,5.694444444,5.694444444,48.75,5.694444444,2.07213537756943,3.67603973456808,3.91219036409984,3.99313435223853,4.21907098706209,4.28872582315487,4.50744354442526,4.88013915584563,61.0816850805915,7.36943558044483,1824.86,794.72,135107988822016,1057,0.741384255303526,1824.86,0,0,0.18416491426274,1412.51,0,0,0.0410045636460156,886.14,0,0,0,0,0,0
381,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,50,5.555555556,2.00919933617519,3.56438902322652,3.79336715526783,3.87185266784395,4.09092703027177,4.15846627116981,4.37054097687831,4.73191687112108,62.2637336596929,7.14560700835266,1739.28,798.28,38602282520283.4,963,0.601795693848416,1739.28,0,0,0.178442160764653,1411.48,0,0,0.0396615984739428,888.24,0,0,0,0,0,0
382,11.1111,11.1111,11.1111,11.1111,11.1111,11.1111,11.1111,11.1111,11.1111,0.0001,5.35659127448832,9.50277794588735,10.11324114984,10.3224860984469,10.9065455280498,11.0866073576384,11.6520054730392,12.615445449879,18.4441282687574,0.000171453973555341,1400.73,737.37,4792.3533064993,686,0.285408223028363,1276.63,0.00703162538956207,749.75,0.286435169356216,1400.73,0,0,0.0692734231864227,829.34,0,0,0,0,0,0
383,10.97222222,10.97222222,10.97222222,10.97222222,10.97222222,10.97222222,10.97222222,10.97222222,10.97222222,1.25,5.24281537366656,9.30093556783401,9.89843231655629,10.1032328281509,10.6748866280666,10.851123880454,11.404512739108,12.3474889087175,18.0523684347293,2.12420332271699,1382.86,738.9,11695.2241140832,667,0.322877338943131,1300.08,0.0043546406382241,749.22,0.255820691129482,1382.86,0,0,0.0728049472477499,833.5,0,0,0,0,0,0
384,10.83333333,10.83333333,10.83333333,10.83333333,10.83333333,10.83333333,10.83333333,10.83333333,10.83333333,2.5,5.13102721910213,9.102619520301,9.68737634702768,9.88781006909919,10.4472749745398,10.6197544678215,11.1613438800223,12.0842137597311,17.6674529248352,4.21112683752023,1363.57,740.88,9199.8787260289,641,0.361950886939269,1334.57,0,0,0.224742076883621,1363.57,0,0,0.0752376330722165,837.74,0,0,0,0,0,0
385,10.69444444,10.69444444,10.69444444,10.69444444,10.69444444,10.69444444,10.69444444,10.69444444,10.69444444,3.75,5.02118388293473,8.90775364778137,9.4799921934794,9.67613509662273,10.2236231621328,10.3924102713843,10.9224055163104,11.8255189024153,17.2892339273566,6.26174339958231,1286.44,743.34,26772.6835508716,560,0.188174016857219,1286.44,0.00239109956134499,750.53,0.0856366383916823,1286.44,0,0,0.0757345649795346,842.32,0,0,0,0,0,0
386,10.55555556,10.55555556,10.55555556,10.55555556,10.55555556,10.55555556,10.55555556,10.55555556,10.55555556,5,4.91323505116927,8.71624869150987,9.27618486311855,9.46811095250898,10.0038287466139,10.1689871556055,10.6875882017003,11.5712858409904,16.9175381982037,8.27699229857953,1353.32,744.17,95754.9117329735,629,0.344847755815769,1353.32,0.0013563427583907,749.24,0.168951446759205,1338.32,0,0,0.0777902552400903,844.62,0,0,0,0,0,0
387,10.41666667,10.41666667,10.41666667,10.41666667,10.41666667,10.41666667,10.41666667,10.41666667,10.41666667,6.25,4.80713212948109,8.52801844347606,9.07586260988902,9.26364399245788,9.78779278516907,9.94938454417283,10.4567862306587,11.3214001297163,16.5521984145567,10.2577807204223,1478.57,744.92,7232.72592018689,753,0.44538026106895,1478.57,0,0,0.152605300404835,1330.44,0,0,0.0783189510150224,848.03,0,0,0,0,0,0
388,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,7.5,4.70282817232287,8.34297962065743,8.87893680062529,9.06264374946631,9.5754196920567,9.73350527326998,10.2298974841801,11.075751205931,16.1930529307623,12.2049850707281,1517.63,746.51,5261.98535831356,789,0.46622085752437,1517.63,0,0,0.135896479596813,1322.55,0,0,0.0787302149855248,849.94,0,0,0,0,0,0
389,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,8.75,4.60027781239547,8.16105173989822,8.68532178189349,8.86502279791397,9.36661709500342,9.5212554456017,10.0068232763667,10.8342322239449,15.8399455354834,14.1194522914986,1551.15,747.09,123079.891247414,822,0.485479178989101,1551.15,0,0,0.121709970520676,1316.05,0,0,0.0792071383826092,852.7,0,0,0,0,0,0
390,10,10,10,10,10,10,10,10,10,10,4.49943719514737,7.98215700170926,8.49493475632634,8.67069662733981,9.1612957018385,9.31254429482637,9.78746821194814,10.5967399007796,15.4927252261642,16.0020010839205,1582.48,746.15,70870.957658953,858,0.744624754304429,1582.48,0.00446261050319209,919.49,0.118079192315465,1309.38,0,0,0.0841175384032676,853.46,0.0393427361721835,973.77,0,0,0,0
391,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,11.25,4.40026391632347,7.80622017947726,8.30769566471537,8.47958352209455,8.95936917333699,9.10728405629991,9.57174005043263,10.3631743690865,15.1512459939941,17.8534230742393,1512.22,751.35,5749.82641924607,777,0.419298607568026,1512.22,0,0,0.0973714549295591,1301.23,0,0,0.0788497521030337,858.18,0,0,0,0,0,0
392,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,12.5,4.30271696228626,7.63316851359263,8.12352707333728,8.29160444633594,8.7607540017079,8.90538984355778,9.35954957629039,10.1334390365963,14.8153666184185,19.674483927877,1638.29,753.67,6066.9145847615,901,0.53427553225094,1638.29,0,0,0.0904945295983076,1296.9,0,0,0.0781788270930592,860.47,0,0,0,0,0,0
393,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,13.75,4.20675665367102,7.46293161149177,7.94235406757502,8.10668293544876,8.56536939587053,8.70677953169736,9.15081047638846,9.90744045342002,14.4849504731288,21.4659244013083,1663.55,755.97,6046.47034385783,921,0.548442070350173,1663.55,0,0,0.0820477411084705,1291.45,0,0,0.0777595818135202,863.91,0,0,0,0,0,0
394,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,15,4.11234459150567,7.29544135207182,7.76410415019205,7.92474499221439,8.37313717174926,8.51137364586147,8.94543922278713,9.68508818515378,14.1598653405391,23.2284613479253,1588.2,757.98,6071.42487929996,848,0.446177063453625,1588.2,0,0,0.0730856535412777,1285.21,0,0,0.0774587505593011,866.32,0,0,0,0,2.91950276686446e-05,778.59
395,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,16.25,4.01944360608644,7.13063179499444,7.58870714480971,7.74571898829111,8.18398164817942,8.31909525542575,8.74335496153109,9.46629469247533,13.8399832357523,24.9627886724545,1709.98,760.12,6369.1028693539,967,0.574082907463556,1709.98,0,0,0.0685062791185658,1281.98,0,0,0.0766613947103333,868.58,0,0,0,0,4.64781947701856e-05,779.72
396,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,17.5,3.9280177077614,6.96843909337392,7.41609510298648,7.56953556937076,7.99782954669764,8.12986987213459,8.54447940559039,9.2509752152326,13.5251802370944,26.6695782497578,1731.79,762.29,6703.05654993919,989,0.585957309027712,1731.79,0,0,0.0630934155421019,1276.7,0,0,0.0760043460955903,870.1,0,0,0,0,6.54417261379467e-05,781.01
397,9.027777778,9.027777778,9.027777778,9.027777778,9.027777778,9.027777778,9.027777778,9.027777778,9.027777778,18.75,3.83803204107188,6.80880141242265,7.24620221763709,7.39612756680653,7.81460989816942,7.94362535518714,8.34873673510607,9.03904766444125,13.2153363282123,28.3494807809457,1752.59,764.34,6676.16683384862,1006,0.597247793799019,1752.59,0,0,0.0576745294608994,1271.64,0,0,0.0754948638001353,873.03,0,0,0,0,8.13170590933864e-05,782.3
398,8.888888889,8.888888889,8.888888889,8.888888889,8.888888889,8.888888889,8.888888889,8.888888889,8.888888889,20,3.74945284003491,6.65165885012048,7.07896473860567,7.22542991143929,7.63425395173959,7.76029181868465,8.15605350011744,8.83043251696902,12.9103352440991,30.0031266281898,1760.11,767.16,7421.17553185487,1010,0.58753352242683,1760.11,0,0,0.0527308529763102,1267.09,0,0,0.0747740107962852,875.17,0,0,0,0,9.44706221208176e-05,783.56
399,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,21.25,3.66224738599953,6.49695336245049,6.91432089309865,7.05737955238423,7.45669508902387,7.57980154440529,7.96635852888852,8.62505271628218,12.6100643259829,31.6311266014843,1792.81,769.07,7665.11621951398,1042,0.618282504120023,1792.81,0,0,0.048872873648408,1262.72,0,0,0.0742240163363915,877.18,0,0,0,0,0.000104724387746417,784.7
400,8.611111111,8.611111111,8.611111111,8.611111111,8.611111111,8.611111111,8.611111111,8.611111111,8.611111111,22.5,3.57638396735244,6.34462869191532,6.75221080960892,6.89191537938097,7.28186874206539,7.40208889840623,7.77958284025709,8.42283357754718,12.3144143825827,33.2340727108838,1810.76,771.95,8449.45543391549,1056,0.62831703960517,1810.76,0,0,0.0453876202419823,1258.66,0,0,0.0734317118610928,879.48,0,0,0,0,0.000110066888382814,785.59
401,8.472222222,8.472222222,8.472222222,8.472222222,8.472222222,8.472222222,8.472222222,8.472222222,8.472222222,23.75,3.4918318410697,6.19463029932856,6.5925764453255,6.72897814870136,7.1097123150503,7.22709025144679,7.5956595599994,8.22370269708009,12.0232795577208,34.8125388842775,1829.01,776.68,8741.99338821836,1068,0.637975798086145,1829.01,0,0,0.0416141227148905,1254.91,0,0,0.0724668880231227,880.97,0,0,0,0,0.000101480916661853,786.93
402,8.333333333,8.333333333,8.333333333,8.333333333,8.333333333,8.333333333,8.333333333,8.333333333,8.333333333,25,3.40856119601659,6.04690529870751,6.43536151684371,6.56851041242601,6.94016510958266,7.05474390302966,7.41452384099776,8.0275898659132,11.7365572039551,36.3670816525278,1846.78,779.81,8735.32459298914,1079,0.647262937933919,1846.78,0,0,0.0388237599888171,1250.69,0,0,0.0718407560732979,883.44,0,0,0,0,7.99826069808195e-05,787.97
403,8.194444444,8.194444444,8.194444444,8.194444444,8.194444444,8.194444444,8.194444444,8.194444444,8.194444444,26.25,3.32654311790365,5.90140239510392,6.28051143400221,6.41045645091239,6.7731682533315,6.88499000886996,7.23611278701056,7.83442698726207,11.4541477619137,37.89824080369,1852.92,783.9,8509.07655423729,1080,0.636199964070622,1852.92,0,0,0.0356788108066588,1246.92,0,0,0.0711168723030687,885.06,0,0,0,0,4.92731702541364e-05,788.93
404,8.055555556,8.055555556,8.055555556,8.055555556,8.055555556,8.055555556,8.055555556,8.055555556,8.055555556,27.5,3.2457495559711,5.75807182550103,6.12797323698317,6.25476220859363,6.60866463219704,6.71777051194152,7.06036538020206,7.64414799806314,11.1759546455804,39.4065400049669,1881.13,787.91,8411.20030940751,1107,0.665125541227839,1881.13,0,0,0.0333730808874939,1242.49,0,0,0.070278260468964,887.86,0,0,0,0,1.9842885421307e-05,789.94
405,7.916666667,7.916666667,7.916666667,7.916666667,7.916666667,7.916666667,7.916666667,7.916666667,7.916666667,28.75,3.16615329037231,5.61686530095069,5.97769553473228,6.10137523112441,6.44659882390016,6.55302907497005,6.8872224101928,7.4566887921577,10.9018841299878,40.8924874116118,1897.78,792.84,8480.69215280354,1115,0.673689814937227,1897.78,0,0,0.031133908036444,1239.69,0,0,0.0692671258447689,888.87,0,0,0,0,0,0
406,7.777777778,7.777777778,7.777777778,7.777777778,7.777777778,7.777777778,7.777777778,7.777777778,7.777777778,30,3.0877279025374,5.47773595399739,5.82962844900527,5.95024460826976,6.28691703763989,6.39071101909425,6.7166264095926,7.27198715049446,10.6318452491713,42.3565762201977,1914.12,795.64,254456.841935729,1140,0.882895177012083,1914.12,0,0,0.028998876141409,1235.04,0,0,0.0685684482637977,890.67,0,0,0.000106856772873093,1038.97,3.38839455213007e-05,903.72
407,7.638888889,7.638888889,7.638888889,7.638888889,7.638888889,7.638888889,7.638888889,7.638888889,7.638888889,31.25,3.01044774531754,5.34063828571324,5.68372355800038,5.80132091637132,6.12956705330424,6.23076326207316,6.5485215890565,7.08998267081567,10.3657496933686,43.7992852259793,1930.18,799.3,272696.079542647,1152,0.886129004630167,1930.18,0,0,0.0270269591604495,1232.09,0,0,0.0676265195365187,892.33,0,0,0.000210666146454178,1046.42,0.00023173340525175,915.49
408,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,32.5,2.93428791517513,5.20552811636232,5.53993384385337,5.65455616475599,5.97449816484662,6.07313426072772,6.38285377679097,6.9106167021614,10.1035117132629,45.2210793420635,1945.99,802.9,58443.2637371917,1165,0.69759615833486,1945.99,0,0,0.024862965486556,1227.91,0,0,0.0667040149453398,894.25,0,0,0.000287448808922683,1053.59,0.000524414244697447,924.28
409,7.361111111,7.361111111,7.361111111,7.361111111,7.361111111,7.361111111,7.361111111,7.361111111,7.361111111,33.75,2.85922422542746,5.07236253793403,5.39821364212162,5.50990374417486,5.82166112580734,5.91777395556283,6.21957036035185,6.73383228185505,9.84504802785424,46.6224100989107,1961.57,806.46,145377.529190584,1183,0.705170698721886,1961.47,0,0,0.0232334034898812,1224.45,0,0,0.065694591666884,895.49,0,0,0.000350853281544118,1060.82,0.000798861822337494,930.13
410,7.222222222,7.222222222,7.222222222,7.222222222,7.222222222,7.222222222,7.222222222,7.222222222,7.222222222,35,2.78523318063741,4.9410998687114,5.25851859343381,5.36731837745248,5.67100809717063,5.76463371776355,6.05862023093735,6.55957407519031,9.59027773627971,48.0037161224233,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,7.083333333,7.083333333,7.083333333,7.083333333,7.083333333,7.083333333,7.083333333,7.083333333,7.083333333,36.25,2.7122919520943,4.81169960977311,5.12080559719769,5.22675607223688,5.52249259744114,5.61366629844735,5.89995373005229,6.38778831768529,9.33912223338794,49.365423591684,1992.07,781.55,13066.9641393079,1232,0.772399921601741,1992.07,0.00458666440051795,824.54,0.0357826384593115,1217.75,4.14821498206726e-05,854.21,0.0924182620367446,875.27,0.0838939135032271,976.33,0.000889283840138069,1075.37,7.29059560403877e-05,789.58
412,6.944444444,6.944444444,6.944444444,6.944444444,6.944444444,6.944444444,6.944444444,6.944444444,6.944444444,37.5,2.64037835433094,4.68412240333404,4.98503276726436,5.08817407574649,5.37606945483038,5.46482578006121,5.74352259842658,6.21842275977741,9.09150512888112,50.7079466773475,2000.97,753.88,85679.1165443865,1288,0.759948533637128,2000.97,0.000429904340469012,825.44,0.03445113496723,1214.98,3.76766732447624e-05,851.47,0.0943707651593338,876.94,0.0839084114632123,983.74,0.000917107099109956,1082.77,0.000105162498902065,864.91
413,6.805555556,6.805555556,6.805555556,6.805555556,6.805555556,6.805555556,6.805555556,6.805555556,6.805555556,38.75,2.56947082282277,4.55832999318276,4.85115938982423,4.95153083179499,5.23169476185001,5.31806753022524,5.58927992750488,6.05142661430196,8.84735217052746,52.0316879579657,2000.97,760.69,174748.260754913,1271,0.729278484113884,2000.97,0,0,0.0327039682775428,1211.98,2.86489819200156e-05,852.98,0.0934681898631957,879.32,0.0831815637461933,981.35,0.000979772999077936,1090.39,0.000243516688030999,872.59
414,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,40,2.4995483916459,4.43428518504611,4.71914588122546,4.81678593773702,5.08932582982145,5.17334815549126,5.43718011084696,5.88675050387408,8.606591167232,53.3370388370797,2000.97,793.95,13955.6812689371,1229,0.701003727858642,2000.97,0.000290056995489323,824.3,0.0309513491536317,1207.98,2.0047878299364e-05,843.91,0.0907585876581058,880.28,0.0821383728803442,979.31,0.0010465535020057,1098.34,0.000377253867371705,877.96
415,6.527777778,6.527777778,6.527777778,6.527777778,6.527777778,6.527777778,6.527777778,6.527777778,6.527777778,41.25,2.43059067397783,4.31195181199678,4.58895375115925,4.68390010689169,4.94892114917331,5.03062546098481,5.28717880171155,5.72434641496537,8.36915192189551,54.6243799072439,2000.97,800.4,14422.2942915266,1220,0.674422726602653,2000.97,0.000265929332639671,826.43,0.0291916755227083,1204.57,1.41586611167154e-05,841.91,0.0884977345600855,881.97,0.0792617632734424,977.71,0.00111201277947743,1106.74,0.000481289457428492,883.67
416,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,42.5,2.36257784150473,4.19129469792109,4.46054556378082,4.55283512885924,4.81044034751267,4.88985840778414,5.1392328682617,5.56416764940552,8.13496616050843,55.8940813344616,2000.97,804.19,14879.7794265682,1215,0.641930045838908,2000.97,0.000175975593949951,823.22,0.0278783157852755,1201.98,1.01468749405247e-05,836.25,0.0889121421244329,883.91,0.0798248123312894,976.67,0.00117741032551258,1115.71,0.000646118747290001,888.64
417,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,43.75,2.29549060560558,4.07227962413915,4.33388490218515,4.42355383326173,4.67384415131419,4.75100707397687,4.99330035263541,5.40616878006866,7.90396746736315,57.1465032094501,2000.97,809.72,15319.1503459727,1209,0.614774190927658,2000.97,0.000144429618334617,824.75,0.0263099540801329,1197.82,6.25268633552437e-06,834.29,0.0873022942041628,885.55,0.0776745048163373,976.44,0.00124419607842155,1125.79,0.000761643654053853,893.41
418,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,45,2.22931019911444,3.95487329705028,4.20893633397404,4.29602005459767,4.53909434878619,4.61403261691297,4.84934043127358,5.25030560792106,7.67609122225654,58.3819958881132,2000.97,815.51,728081939758080,1202,0.588123370621898,2000.97,0.000114301384331306,825.54,0.0247878003413386,1194.98,3.65633364799671e-06,831.57,0.0856023232445091,888,0.0754460795895035,977.45,0.00131404564295348,1137.37,0.00087024906132447,897.42
419,5.972222222,5.972222222,5.972222222,5.972222222,5.972222222,5.972222222,5.972222222,5.972222222,5.972222222,46.25,2.16401835881718,3.83904331708184,4.0856653782101,4.17019859851228,4.40615375423239,4.47889723697819,4.70731337684593,5.09653512079893,7.45127454022197,59.6009003183012,2000.97,821.23,397135603504407,1200,0.558205424052203,2000.97,4.81090239113593e-05,823.26,0.0235124588826594,1190.95,1.95022843664066e-06,827.29,0.0854299555391874,888.77,0.0751289002816708,980.5,0.00138915043559171,1149.92,0.0010061808015382,901.47
420,5.833333333,5.833333333,5.833333333,5.833333333,5.833333333,5.833333333,5.833333333,5.833333333,5.833333333,47.5,2.09959730864869,3.72475814888025,3.9640384736929,4.04605520941729,4.27498617383967,4.34556414281692,4.56718052170031,4.94481545383551,7.22945621367265,60.8035483534958,2000.97,827.4,970775919677440,1192,0.532458164971644,2000.97,2.95183327700196e-05,832.43,0.0220576232400418,1187.44,0,0,0.0836351184734305,890.49,0.0728057363942239,978.09,0.00149994620975502,1167.12,0.00109896559341874,905.13
421,5.694444444,5.694444444,5.694444444,5.694444444,5.694444444,5.694444444,5.694444444,5.694444444,5.694444444,48.75,2.03602974355777,3.61198709268698,3.84402294849604,3.92355653939775,4.14555637282548,4.21399751793729,4.42890422276468,4.79510585146106,7.01057665684451,61.9902630540284,2000.97,833.14,17416.4952841281,1183,0.504648965420508,2000.97,0,0,0.0207714943501262,1183.5,0,0,0.0832837225418534,892.59,0.0717976162364078,974.55,0.00165957423871799,1185.82,0.00119317340936919,909.51
